timeframe,time,open,high,low,close,volume
1D,2011-02-16T00:00:00,10758.860352,10842.30957,10752.610352,10808.290039,189100000.0
1D,2011-02-17T00:00:00,10882.910156,10891.599609,10820.480469,10836.639648,173700000.0
1D,2011-02-18T00:00:00,10829.150391,10862.429688,10810.120117,10842.799805,151300000.0
1D,2011-02-21T00:00:00,10820.780273,10859.389648,10789.410156,10857.530273,136400000.0
1D,2011-02-22T00:00:00,10745.519531,10761.219727,10639.780273,10664.700195,178900000.0
1D,2011-02-23T00:00:00,10588.820312,10666.719727,10569.929688,10579.099609,182300000.0
1D,2011-02-24T00:00:00,10533.200195,10542.700195,10428.379883,10452.709961,184900000.0
1D,2011-02-25T00:00:00,10475.780273,10532.209961,10454.459961,10526.759766,154700000.0
1D,2011-02-28T00:00:00,10504.540039,10628.759766,10448.830078,10624.089844,186600000.0
1D,2011-03-01T00:00:00,10676.240234,10754.030273,10672.910156,10754.030273,156400000.0
1D,2011-03-02T00:00:00,10609.280273,10629.5,10492.379883,10492.379883,153300000.0
1D,2011-03-03T00:00:00,10529.769531,10593.339844,10522.400391,10586.019531,122400000.0
1D,2011-03-04T00:00:00,10730.910156,10768.429688,10664.370117,10693.660156,148300000.0
1D,2011-03-07T00:00:00,10626.969727,10626.969727,10472.509766,10505.019531,149400000.0
1D,2011-03-08T00:00:00,10513.080078,10565.099609,10509.230469,10525.19043,150300000.0
1D,2011-03-09T00:00:00,10607.230469,10662.070312,10563.820312,10589.5,131000000.0
1D,2011-03-10T00:00:00,10544.129883,10549.169922,10410.099609,10434.379883,131000000.0
1D,2011-03-11T00:00:00,10298.639648,10378.549805,10254.429688,10254.429688,236000000.0
1D,2011-03-14T00:00:00,10044.169922,10049.919922,9578.650391,9620.490234,349800000.0
1D,2011-03-15T00:00:00,9441.660156,9441.660156,8227.629883,8605.150391,415700000.0
1D,2011-03-16T00:00:00,8767.200195,9168.509766,8763.950195,9093.719727,372100000.0
1D,2011-03-17T00:00:00,8913.349609,9093.610352,8639.55957,8962.669922,312100000.0
1D,2011-03-18T00:00:00,9083.950195,9275.599609,9073.25,9206.75,245400000.0
1D,2011-03-22T00:00:00,9403.049805,9625.030273,9395.849609,9608.320312,252600000.0
1D,2011-03-23T00:00:00,9590.379883,9592.400391,9387.950195,9449.469727,265100000.0
1D,2011-03-24T00:00:00,9479.769531,9509.849609,9418.709961,9435.009766,200100000.0
1D,2011-03-25T00:00:00,9565.490234,9569.709961,9469.370117,9536.129883,203700000.0
1D,2011-03-28T00:00:00,9541.759766,9541.759766,9405.200195,9478.530273,192700000.0
1D,2011-03-29T00:00:00,9348.599609,9502.230469,9317.379883,9459.080078,200600000.0
1D,2011-03-30T00:00:00,9489.509766,9708.790039,9479.030273,9708.790039,217100000.0
